id,serial,name,iccid,type,online,status,deviceos_version,firmware_version,last_handshake,last_heard,notes
e00fce688cd995b2cb1d8d2c,P044AD348J7GH2N,pwt_0397,89883070000039848278,Boron,false,normal,4.2.0,40,2025-10-20T21:16:47.351Z,2025-10-20T21:17:31.721Z,
e00fce68e5d1547dc00c992b,P044AD348BVE8KR,pwt_0323,89883070000037587332,Boron,false,normal,4.2.0,40,2025-10-20T06:37:46.086Z,2025-10-21T11:05:45.233Z,
e00fce685541b92b81fe6661,P044AD348HL7JBV,pwt_0372,89883070000039799869,Boron,false,normal,4.2.0,40,2025-10-18T23:02:52.355Z,2025-10-18T23:04:22.398Z,
e00fce68e186265eaffe3ef1,P044AD335XD2GU4,pwt_0330,89883070000037392717,Boron,false,normal,4.2.0,40,2025-10-18T18:37:29.531Z,2025-10-20T08:43:26.977Z,
e00fce68c38bc4446c9eb1ba,P044AD348BGYJCU,pwt_0343,89883070000039847122,Boron,false,normal,4.2.0,40,2025-10-18T05:27:22.975Z,2025-10-19T19:54:33.582Z,
e00fce688cac05447c8d1450,P044AD348PDJV74,pwt_0381,89883070000040119743,Boron,false,normal,4.2.0,40,2025-10-17T16:14:12.357Z,2025-10-18T16:24:38.692Z,
e00fce6817a0dcaf9b1ed58a,B40HAD103H6J8V2,pwt_0016,89014103273166803258,Boron,false,normal,4.2.0,40,2025-10-16T10:54:14.406Z,2025-10-17T17:09:47.712Z,
e00fce684631e4e8a42f461f,P044AD349L62PU5,pwt_0268,89883070000037592811,Boron,false,normal,4.2.0,40,2025-10-15T19:25:06.567Z,2025-10-17T15:18:45.284Z,
e00fce68ef83ce13dccc5060,P044AD348247GEB,pwt_0431,89883070000040120303,Boron,false,normal,6.3.3,undefined,2025-10-15T17:03:22.809Z,2025-10-15T17:27:11.353Z,
e00fce68b544dfb816ed702c,P044AD349DNLVKM,pwt_0363,89883070000037588835,Boron,false,normal,4.2.0,40,2025-10-15T15:55:26.337Z,2025-10-15T19:13:52.359Z,
e00fce68438fb6a8379998d2,P044AD348G82PSR,pwt_0374,89883070000037554639,Boron,false,normal,4.2.0,40,2025-10-14T20:55:07.642Z,2025-10-16T20:36:38.620Z,
e00fce683b36a40bb24bc29c,P044AD349L6VX9U,pwt_0317,89883070000039842453,Boron,false,normal,4.2.0,40,2025-10-14T08:30:44.855Z,2025-10-14T13:30:34.617Z,
e00fce68d932422b5a978d04,P044AD33578PX2V,pwt_0239,89883070000037623434,Boron,false,normal,4.2.0,40,2025-10-12T16:58:27.679Z,2025-10-13T16:47:16.360Z,
e00fce68a247514abeb18861,P044AD348CJ5RVX,pwt_0349,89883070000037593421,Boron,false,normal,4.2.0,40,2025-10-10T18:16:45.407Z,2025-10-10T18:17:30.988Z,
e00fce68ae70fb65f458a6db,P044AD348RJLGB9,pwt_0379,89883070000037588603,Boron,false,normal,4.2.0,40,2025-10-10T16:57:41.079Z,2025-10-10T16:58:45.953Z,
e00fce68fb17d7186dbd0a08,P044AD33532VE8R,pwt_0208,89883070000037623459,Boron,false,normal,4.2.0,40,2025-10-10T07:54:29.046Z,2025-10-12T19:28:32.900Z,
e00fce68a76c99351bf0ef55,P044AD335289JXE,pwt_0207,89883070000037393376,Boron,false,normal,4.2.0,40,2025-10-10T07:23:34.877Z,2025-10-10T14:55:01.944Z,
e00fce682e4502bcfaa53b1f,P044AD335N72GSD,pwt_0246,89883070000037619853,Boron,false,normal,4.2.0,40,2025-10-09T18:25:59.001Z,2025-10-09T19:12:33.813Z,
e00fce680647878a8a246c20,P044AD335XSYV2J,pwt_0200,89883070000037393392,Boron,false,normal,4.2.0,40,2025-10-09T18:20:34.693Z,2025-10-10T01:56:14.368Z,
e00fce68407a64d8bbeb9248,P044AD3497GX9EJ,pwt_0325,89883070000037587043,Boron,false,normal,4.2.0,40,2025-10-09T09:40:02.966Z,2025-10-10T19:28:05.003Z,
e00fce6848324e02a1262531,P044AD30956PNSX,pwt_0171,89883070000036201315,Boron,false,normal,4.2.0,40,2025-10-09T00:54:23.872Z,2025-10-10T14:55:30.836Z,
e00fce68c0534b667f1b28b5,P044AD3485U8LGK,pwt_0376,89883070000037554282,Boron,false,normal,4.2.0,40,2025-10-08T20:57:55.277Z,2025-10-09T15:20:44.584Z,
e00fce68a82ba8d61359f245,P044AD348N5CAWY,pwt_0366,89883070000039799901,Boron,false,normal,4.2.0,40,2025-10-08T20:05:38.700Z,2025-10-08T20:06:17.459Z,
e00fce68f4cc1baad05ee952,P044AD3099YF8KC,pwt_0218,89883070000036202677,Boron,false,normal,4.2.0,40,2025-10-07T22:34:45.784Z,2025-10-08T03:05:16.753Z,
e00fce681c9939cd609cbb97,P044AD34848WCFH,pwt_0399,89883070000040125872,Boron,false,normal,4.2.0,40,2025-10-07T16:51:20.585Z,2025-10-07T16:51:57.960Z,
e00fce680477836279cdd716,P044AD3495LA38D,pwt_0253,89883070000039841117,Boron,false,normal,4.2.0,40,2025-10-07T09:41:50.958Z,2025-10-10T05:46:13.841Z,
e00fce68a302360c3287f745,P044AD3494W97TS,pwt_0286,89883070000037585898,Boron,false,normal,4.2.0,40,2025-10-07T06:45:30.973Z,2025-10-09T17:33:25.756Z,
e00fce68a8a4e5ccda189128,P044AD349KJWFUC,pwt_0305,89883070000037588918,Boron,false,normal,4.2.0,40,2025-10-07T03:21:42.793Z,2025-10-07T17:55:56.495Z,
e00fce681092767c98bb9159,P044AD3093N26CJ,pwt_0229,89883070000036201265,Boron,false,normal,4.2.0,40,2025-10-06T23:28:34.426Z,2025-10-09T04:13:43.893Z,
e00fce6893158aa20cb5bde3,P044AD3353K9SYR,pwt_0232,89883070000037623186,Boron,false,normal,4.2.0,40,2025-10-06T20:50:35.734Z,2025-10-09T17:09:32.755Z,
e00fce6889955ab2740f0d79,P044AD335SYKXJE,pwt_0195,89883070000037614128,Boron,false,normal,4.2.0,40,2025-10-06T20:44:23.832Z,2025-10-09T15:20:26.967Z,
e00fce6841669ff479a14fda,P044AD348795JYG,pwt_0398,89883070000039800469,Boron,false,normal,4.2.0,40,2025-10-06T16:29:26.111Z,2025-10-06T16:29:55.708Z,
e00fce68d0bd35fe462c17bb,P044AD3485H73T2,pwt_0304,89883070000039800113,Boron,false,normal,4.2.0,40,2025-10-06T12:12:04.909Z,2025-10-08T19:05:08.917Z,
e00fce68f8f578e6d401320d,P044AD3492GCXPE,pwt_0321,89883070000037585765,Boron,false,normal,4.2.0,40,2025-10-06T11:51:07.700Z,2025-10-06T14:10:08.566Z,
e00fce68d086dba81a1c6ce6,P044AD243HLTFG2,pwt_0120,89883070000036166856,Boron,false,normal,4.2.0,40,2025-10-06T07:44:26.929Z,2025-10-09T01:51:57.592Z,
e00fce68bf12135e29298723,P044AD335W8D6PJ,pwt_0236,89883070000037618228,Boron,false,normal,4.2.0,40,2025-10-05T23:50:51.151Z,2025-10-06T04:10:48.159Z,
e00fce68d88d21a1fc136e24,P044AD349N9LB5P,pwt_0392,89883070000037585641,Boron,false,normal,4.2.0,40,2025-10-05T20:48:09.919Z,2025-10-05T20:49:09.364Z,
e00fce68dc480e65a9d93ad2,P044AD3496E9CN7,pwt_0287,89883070000037585450,Boron,false,normal,4.2.0,40,2025-10-04T23:41:39.450Z,2025-10-06T22:55:56.572Z,
e00fce68ebce7f1042cce8c8,P044AD348RTBMLS,pwt_0387,89883070000039847189,Boron,false,normal,4.2.0,40,2025-10-04T14:30:12.400Z,2025-10-04T14:30:12.400Z,
e00fce68854456f3d91b54b1,P044AD348VNL3TS,pwt_0383,89883070000040124420,Boron,false,normal,4.2.0,40,2025-10-01T20:17:37.882Z,2025-10-03T15:41:47.553Z,
e00fce6886fefdd45ff15449,P044AD348WT3L54,pwt_0341,89883070000039799208,Boron,false,normal,4.2.0,40,2025-10-01T18:35:05.888Z,2025-10-01T18:35:18.146Z,
e00fce686882f75331658a54,P044AD335HRNY3M,pwt_0198,89883070000037619929,Boron,false,normal,4.2.0,40,2025-09-30T14:35:16.812Z,2025-10-02T19:05:23.076Z,
e00fce68254ed9871d86052d,P044AD348L536RJ,pwt_0289,89883070000037592266,Boron,false,normal,4.2.0,40,2025-09-30T02:43:08.470Z,2025-10-01T11:27:43.815Z,
e00fce68ceac11278daecc0a,P044AD349GHYDUJ,pwt_0274,89883070000037591284,Boron,false,normal,4.2.0,40,2025-09-29T00:50:48.644Z,2025-10-01T06:54:56.917Z,
e00fce68fb30cbca51550558,P044AD335A7623M,pwt_0215,89883070000037621016,Boron,false,normal,4.2.0,40,2025-09-28T23:50:23.952Z,2025-09-29T04:36:32.624Z,
e00fce68eada483ac5cb1d40,P044AD348GYUCWX,pwt_0367,89883070000037584636,Boron,false,normal,4.2.0,40,2025-09-28T15:18:12.045Z,2025-09-29T19:05:41.809Z,
e00fce685e9ebd456a369bf1,P044AD309J5H976,pwt_0230,89883070000013198823,Boron,false,normal,4.2.0,40,2025-09-28T02:27:09.226Z,2025-09-28T02:27:37.969Z,
e00fce685666c57ebf56429d,B40HAD102H6WC7K,pwt_0093,89014103273166789028,Boron,false,normal,4.2.0,40,2025-09-27T15:03:08.544Z,2025-09-28T11:53:05.420Z,
e00fce68e12e241b6e329847,P044AD3494B2DL8,pwt_0329,89883070000037585526,Boron,false,normal,4.2.0,40,2025-09-25T13:20:05.142Z,2025-09-25T13:47:35.260Z,
e00fce688a6530d82f20df5a,P044AD2449DUSTR,pwt_0122,89883070000036143236,Boron,false,normal,4.2.0,40,2025-09-24T22:18:59.855Z,2025-09-25T06:55:29.621Z,
e00fce682738c95104248335,B40HAD102HLP2VD,pwt_0048,89014103273166799860,Boron,false,normal,4.2.0,40,2025-09-23T19:59:46.695Z,2025-09-26T14:08:57.983Z,
e00fce68ed6b1cccd9e744e8,P044AD349NDJ9HB,pwt_0336,89883070000037590849,Boron,false,normal,4.2.0,40,2025-09-22T16:30:08.247Z,2025-09-24T09:56:36.727Z,
e00fce681f8be0795b668ff3,P044AD348XRS6ML,pwt_0390,89883070000039798937,Boron,false,normal,4.2.0,40,2025-09-22T05:49:56.543Z,2025-09-23T03:05:36.660Z,
e00fce684781775533c403d8,P044AD2446XSF35,pwt_0087,89883070000036145058,Boron,false,normal,4.2.0,40,2025-09-21T18:28:38.405Z,2025-09-22T17:32:52.208Z,
e00fce688ede2a68a7502c7b,P044AD348LUJGAN,pwt_0303,89883070000040123570,Boron,false,normal,4.2.0,40,2025-09-21T18:23:54.232Z,2025-09-23T03:04:44.903Z,
e00fce684820d747671c891b,P044AD3094DBART,pwt_0219,89883070000036201307,Boron,false,normal,4.2.0,40,2025-09-18T01:07:34.713Z,2025-09-19T05:45:57.093Z,
e00fce68acbf8e6366578708,P044AD309UVWXNT,pwt_0109,89883070000021703473,Boron,false,normal,4.2.0,40,2025-09-17T20:55:38.712Z,2025-09-18T11:53:10.848Z,
e00fce68a42018968671c50b,P044AD335V8C4EA,pwt_0318,89883070000037615364,Boron,false,normal,4.2.0,40,2025-09-16T19:26:17.295Z,2025-09-16T19:26:17.295Z,
e00fce686b86c9527a64f045,P044AD349EB4MS3,pwt_0348,89883070000039846710,Boron,false,normal,4.2.0,40,2025-09-15T15:57:00.211Z,2025-09-17T17:33:22.318Z,
e00fce6887f61b7c469fd3b8,P044AD348AKHJE3,pwt_0388,89883070000039847387,Boron,false,normal,4.2.0,40,2025-09-14T16:02:08.420Z,2025-09-17T13:48:08.980Z,
e00fce68c032f51e1560ee47,P044AD348R8EBHX,pwt_0380,89883070000040125799,Boron,false,normal,4.2.0,40,2025-09-13T01:46:31.167Z,2025-09-13T19:25:57.765Z,
e00fce68012e7be6576793a1,P044AD348TAPGL2,pwt_0328,89883070000039847098,Boron,false,normal,4.2.0,40,2025-09-07T16:28:25.606Z,2025-09-09T22:08:51.935Z,
e00fce68b59dc97dc8cb69ee,P044AD348K8HUS6,pwt_0389,89883070000037554654,Boron,false,normal,4.2.0,40,2025-08-27T17:52:48.187Z,2025-08-27T17:53:51.387Z,
e00fce68de08842ff2b90fc5,B40TAD016N5CR6E,pwt_0156,89014103272316845979,Boron,false,normal,4.2.0,40,2025-08-27T07:21:58.591Z,2025-08-29T09:33:05.301Z,
e00fce68a887ac3072935026,P044AD309AF5UXY,pwt_0344,89883070000013202641,Boron,false,normal,4.2.0,40,2025-08-24T01:38:13.831Z,2025-08-24T13:00:12.494Z,
e00fce687f01155ee98b77f0,P044AD349MBDYXR,pwt_0285,89883070000037585518,Boron,false,normal,4.2.0,40,2025-08-24T00:58:25.767Z,2025-08-24T03:41:44.716Z,
e00fce68852b17ab6aa00655,P044AD335T52KEY,pwt_0211,89883070000037616347,Boron,false,normal,4.2.0,40,2025-08-22T02:53:44.551Z,2025-08-22T13:02:55.084Z,
e00fce688fb3dcd8baab344d,P044AD348WDGTBL,pwt_0378,89883070000039846868,Boron,false,normal,4.2.0,40,2025-08-21T19:35:51.757Z,2025-08-21T22:27:00.458Z,
e00fce68d6ef88e3822f2bae,P044AD348LM2FC8,pwt_0371,89883070000039847734,Boron,false,normal,4.2.0,40,2025-08-19T14:29:23.481Z,2025-08-20T18:18:53.337Z,
e00fce68942a20a7739f5418,P044AD348DAWFUC,pwt_0365,89883070000040119404,Boron,false,normal,4.2.0,40,2025-08-18T17:48:26.340Z,2025-08-18T17:48:35.570Z,
e00fce6882d64ca7c24e8290,P044AD349VG4AME,pwt_0295,89883070000037585757,Boron,false,normal,4.2.0,40,2025-08-18T15:52:28.128Z,2025-08-21T11:05:15.520Z,
e00fce680d6007241b4e90cb,B40HAD103CKPYD5,pwt_0052,89014103272806324741,Boron,false,normal,4.2.0,40,2025-08-16T10:59:26.095Z,2025-08-16T17:33:32.704Z,
e00fce68b36da37bf8f229d6,P044AD348AS8BPF,pwt_0375,89883070000039843493,Boron,false,normal,4.2.0,40,2025-08-14T19:56:14.427Z,2025-08-14T19:57:58.561Z,
e00fce683f821cf68f6bb586,P044AD349WBR28V,pwt_0364,89883070000037589015,Boron,false,normal,4.2.0,40,2025-08-14T17:39:12.085Z,2025-08-14T17:40:15.079Z,
e00fce68c8a7572d79a166c2,P044AD349V3UWLC,pwt_0297,89883070000037589189,Boron,false,normal,4.2.0,40,2025-08-10T14:26:06.821Z,2025-08-12T16:24:06.237Z,
e00fce68e4c69207dfbb2b05,P044AD3353Y259H,pwt_0227,89883070000037615927,Boron,false,normal,4.2.0,40,2025-08-08T17:49:35.820Z,2025-08-11T12:37:19.495Z,
e00fce689065c5a05b593bcb,B40HAB026XC79NU,pwt_0132,89014103272316878210,Boron,false,normal,4.2.0,40,2025-08-07T12:45:53.591Z,2025-08-07T19:51:26.006Z,
e00fce6829fc523a475d301b,P044AD348UWL76T,pwt_0394,89883070000039800444,Boron,false,normal,4.2.0,40,2025-08-07T05:06:28.508Z,2025-08-07T21:00:34.831Z,
e00fce68b636d1e5356289ee,P044AD348ANF4T5,pwt_0320,89883070000039846157,Boron,false,normal,4.2.0,40,2025-08-02T13:37:47.846Z,2025-08-03T15:20:02.681Z,
e00fce68482f2b96fa7181cc,P044AD2439PDJ4N,pwt_0118,89883070000013133234,Boron,false,normal,4.2.0,40,2025-07-30T00:16:20.529Z,2025-07-31T12:14:19.182Z,
e00fce689ff841c5f6debfe3,P044AD349G2HUV3,pwt_0281,89883070000037587092,Boron,false,normal,4.2.0,40,2025-07-24T19:58:25.881Z,2025-07-24T23:09:50.267Z,
e00fce681de6a9be41fe1e13,P044AD348WY4RFL,pwt_0400,89883070000040120691,Boron,false,normal,4.2.0,40,2025-07-23T20:03:56.418Z,2025-07-23T20:05:16.319Z,
e00fce68f91c02d08931f3c8,P044AD349KANV7H,pwt_0395,89883070000037593710,Boron,false,normal,4.2.0,40,2025-07-23T19:57:56.635Z,2025-07-23T19:59:15.287Z,
e00fce68183186190f431419,B40HAD102SLKAXB,pwt_0051,89014103273166810915,Boron,false,normal,4.2.0,40,2025-07-19T22:07:22.877Z,2025-07-20T22:09:15.457Z,
e00fce686749d84cd67499b0,P044AD348BY93MU,pwt_0319,89883070000040122846,Boron,false,normal,4.2.0,40,2025-07-12T02:22:18.793Z,2025-07-14T06:32:09.825Z,
e00fce68be6f34629e597805,P044AD349JMSXB6,pwt_0332,89883070000040120394,Boron,false,normal,4.2.0,40,2025-07-04T11:41:40.020Z,2025-07-04T18:41:59.939Z,
e00fce680944f36d05e1cd9a,P044AD244VX7FT4,pwt_0083,89883070000013129182,Boron,false,normal,4.2.0,40,2025-07-02T15:21:41.685Z,2025-07-05T11:05:17.727Z,
e00fce684891a6bbeceac064,P044AD348F3P5L6,pwt_0370,89883070000039844434,Boron,false,normal,4.2.0,40,2025-06-30T11:07:23.175Z,2025-07-03T09:10:31.273Z,
e00fce68d2de17f7d10f9fc0,B40HAD102E26AFY,pwt_0153,89014103273166802979,Boron,false,normal,4.2.0,40,2025-06-22T03:02:03.997Z,2025-06-22T17:10:11.252Z,
e00fce68158ef86d4bfd4eb9,B40TAD016FPNT8Y,pwt_0142,89014103272316840111,Boron,false,normal,4.2.0,40,2025-06-21T21:19:30.079Z,2025-06-22T00:01:42.379Z,
e00fce68554ef056211aa48c,B40HAB027HBWPNC,pwt_0155,89014103272316874193,Boron,false,normal,4.2.0,40,2025-06-17T10:17:48.695Z,2025-06-19T14:32:03.689Z,
e00fce68d3f705e4d5e7a058,P044AD349MCYTPV,pwt_0345,89883070000037585971,Boron,false,normal,4.2.0,40,2025-06-13T22:04:29.795Z,2025-06-15T17:56:37.333Z,
e00fce6881ea5435f944a7aa,B40HAD103BXLVKY,pwt_0136,89014103273166793798,Boron,false,normal,4.2.0,40,2025-06-09T07:34:55.832Z,2025-06-09T17:33:00.756Z,
e00fce68757923e812932343,B40HAD102T98WPN,pwt_0154,89014103273166792626,Boron,false,normal,4.2.0,40,2025-06-05T15:59:32.007Z,2025-06-05T16:24:01.499Z,
e00fce6871f1937d3efdacab,P044AD349N5WC4T,pwt_0340,89883070000039800600,Boron,false,normal,4.2.0,40,2025-06-04T12:38:36.799Z,2025-06-06T16:24:16.883Z,
e00fce683087db306b70c2e7,P044AD349NYSL2R,pwt_0347,89883070000037592019,Boron,false,normal,4.2.0,40,2025-06-03T01:03:50.410Z,2025-06-03T08:00:48.579Z,
e00fce683eaa6de3934b3210,P044AD3357BJE2Y,pwt_0220,89883070000037620059,Boron,false,normal,4.2.0,40,2025-05-26T12:41:51.046Z,2025-05-27T12:37:51.197Z,
e00fce68d1b1b0fa7553cc90,P044AD349VCGE8J,pwt_0430,89883070000037585682,Boron,false,normal,4.2.0,40,2025-05-22T02:36:30.989Z,2025-05-22T02:39:59.725Z,
e00fce681d52630714792f0c,P044AD349VPT95J,pwt_0427,89883070000039799794,Boron,false,normal,4.2.0,40,2025-05-22T02:28:32.671Z,2025-05-22T02:34:07.723Z,
e00fce68096ac98eaec53a70,P044AD3496UW2EK,pwt_0426,89883070000037585385,Boron,false,normal,4.2.0,40,2025-05-22T02:18:24.031Z,2025-05-22T02:22:07.740Z,
e00fce683ed602e5e0ad315f,P044AD34853WLAE,pwt_0425,89883070000039847825,Boron,false,normal,4.2.0,40,2025-05-22T02:10:36.169Z,2025-05-22T02:14:59.658Z,
e00fce68b9dd79b0bffea5fa,P044AD349A5JE9X,pwt_0424,89883070000037585393,Boron,false,normal,4.2.0,40,2025-05-22T02:01:49.389Z,2025-05-22T02:06:09.339Z,
e00fce68d7bfc3687edf3cb3,P044AD349J7ETU5,pwt_0423,89883070000040121269,Boron,false,normal,4.2.0,40,2025-05-22T01:55:33.142Z,2025-05-22T01:59:08.765Z,
e00fce68f99a060c8b8f11ea,P044AD349A7NG8C,pwt_0422,89883070000037586375,Boron,false,normal,4.2.0,40,2025-05-22T01:44:37.229Z,2025-05-22T01:49:07.407Z,
e00fce688cf6dc1de39ac0db,P044AD349YJ9CUF,pwt_0421,89883070000040121285,Boron,false,normal,4.2.0,40,2025-05-22T01:41:07.148Z,2025-05-22T01:44:15.631Z,
e00fce689a33a2fc7d8e9f3b,P044AD3492V8FTS,pwt_0420,89883070000037587001,Boron,false,normal,4.2.0,40,2025-05-22T01:38:31.548Z,2025-05-22T01:43:08.764Z,
e00fce685d40c4e6828be1b0,P044AD349MNBTYE,pwt_0419,89883070000037585351,Boron,false,normal,4.2.0,40,2025-05-22T01:34:55.241Z,2025-05-22T01:39:08.720Z,
e00fce68b6a49dcddffc9306,P044AD349347F9W,pwt_0418,89883070000040120147,Boron,false,normal,4.2.0,40,2025-05-22T01:29:50.673Z,2025-05-22T01:33:15.510Z,
e00fce681a91cbd6ea69b3db,P044AD349L7WFYR,pwt_0417,89883070000040122598,Boron,false,normal,4.2.0,40,2025-05-22T01:27:53.390Z,2025-05-22T01:31:52.586Z,
e00fce683a42b540e07ae19d,P044AD349G68SY4,pwt_0416,89883070000040126300,Boron,false,normal,4.2.0,40,2025-05-22T01:23:20.342Z,2025-05-22T01:26:59.650Z,
e00fce680e2c9cd577d445bb,P044AD349GDN2AX,pwt_0415,89883070000040119388,Boron,false,normal,4.2.0,40,2025-05-22T01:20:11.215Z,2025-05-22T01:24:07.346Z,
e00fce68d085d09bafb2b90c,P044AD349VGEBX2,pwt_0414,89883070000037593249,Boron,false,normal,4.2.0,40,2025-05-22T01:15:14.984Z,2025-05-22T01:20:15.506Z,
e00fce68a9eef9cf152ec432,P044AD349NA9LW2,pwt_0413,89883070000040118851,Boron,false,normal,4.2.0,40,2025-05-22T01:12:46.686Z,2025-05-22T01:17:07.345Z,
e00fce68a0e5ebe4f73f7bf6,P044AD349SNV3PU,pwt_0412,89883070000039847262,Boron,false,normal,4.2.0,40,2025-05-22T01:07:49.560Z,2025-05-22T01:11:52.584Z,
e00fce682baf8f269955405e,P044AD349MEPYCD,pwt_0410,89883070000037593645,Boron,false,normal,4.2.0,40,2025-05-22T00:57:21.589Z,2025-05-22T01:06:07.711Z,
e00fce6819854194d13fe9aa,P044AD349CMD36L,pwt_0409,89883070000040121830,Boron,false,normal,4.2.0,40,2025-05-22T00:53:47.505Z,2025-05-22T00:58:08.114Z,
e00fce6843bfed650c7dd6d3,P044AD349J6XEGF,pwt_0408,89883070000040121061,Boron,false,normal,4.2.0,40,2025-05-22T00:14:20.503Z,2025-05-22T00:55:08.715Z,
e00fce68cb60ae09988b6b5d,P044AD3484EHR5P,pwt_0405,89883070000040120121,Boron,false,normal,4.2.0,40,2025-05-21T19:10:01.809Z,2025-05-21T19:13:26.542Z,
e00fce6854a9d0d8f9ddc047,P044AD349J489BG,pwt_0404,89883070000039843246,Boron,false,normal,4.2.0,40,2025-05-21T19:08:32.353Z,2025-05-21T19:12:56.744Z,
e00fce680a81e89e5c203ce9,P044AD349U2GBXL,pwt_0403,89883070000040121038,Boron,false,normal,4.2.0,40,2025-05-21T19:03:18.830Z,2025-05-21T19:08:06.085Z,
e00fce68648bd41e6094c233,P044AD349E3TNW8,pwt_0402,89883070000040121889,Boron,false,normal,4.2.0,40,2025-05-21T19:00:45.221Z,2025-05-21T19:05:06.671Z,
e00fce68444fb1f9048cb5a6,P044AD2449UXPF6,pwt_0121,89883070000036166765,Boron,false,normal,4.2.0,40,2025-05-19T13:02:49.731Z,2025-05-20T00:46:57.647Z,
e00fce687c144e42da192b04,B40HAD1028TGSJF,pwt_0141,89014103273166789507,Boron,false,normal,4.2.0,40,2025-05-16T05:53:57.762Z,2025-05-17T07:18:05.812Z,
e00fce6809f1dc28092cb143,P044AD349D74TRS,pwt_0261,89883070000039846397,Boron,false,normal,4.2.0,40,2025-05-15T17:12:17.533Z,2025-05-17T23:18:00.627Z,
e00fce68f36696c9a5f92e54,B40HAD102WRDB86,pwt_0127,89014103273166791636,Boron,false,normal,4.2.0,40,2025-05-07T06:05:47.756Z,2025-05-09T08:47:14.638Z,
e00fce687f276573493327b8,P044AD349347R8G,pwt_0275,89883070000037636865,Boron,false,normal,4.2.0,40,2025-05-06T16:08:38.999Z,2025-05-07T16:47:36.048Z,
e00fce686b611a5fd8f81bf1,B40HAD102YNB259,pwt_0038,89014103273166797245,Boron,false,normal,4.2.0,40,2025-05-06T02:48:51.377Z,2025-05-06T02:49:32.250Z,
e00fce6873974019a56ed7c5,P044AD335CVDRXK,pwt_0214,89883070000037617360,Boron,false,normal,4.2.0,33,2025-04-29T04:32:43.527Z,2025-05-01T06:09:25.280Z,
e00fce688e6826589785f1ef,P044AD3498F79G6,pwt_0327,89883070000037590666,Boron,false,normal,4.2.0,33,2025-04-28T14:46:13.680Z,2025-04-30T14:13:17.523Z,
e00fce681f31baaaeb26a1b9,P044AD3498TM5J7,pwt_0357,89883070000037592852,Boron,false,normal,4.2.0,33,2025-04-22T13:44:30.342Z,2025-04-24T21:34:02.432Z,
e00fce6870cf13ad347327c3,P044AD349XTJ38H,pwt_0333,89883070000039841869,Boron,false,normal,4.2.0,40,2025-04-07T15:37:51.880Z,2025-04-08T16:47:22.510Z,
e00fce6836882c133abee375,P044AD3486BFW97,pwt_0391,89883070000039847486,Boron,false,normal,4.2.0,39,2025-04-04T18:40:57.151Z,2025-04-04T18:53:25.961Z,
e00fce68418ca7fe44e38d4c,P044AD348VJFRY9,pwt_0342,89883070000039845431,Boron,false,normal,4.2.0,33,2025-04-04T18:26:01.221Z,2025-04-04T18:26:26.371Z,
e00fce6865eb9e20df2b0466,P044AD349RJE4VY,pwt_0308,89883070000037591011,Boron,false,normal,4.2.0,33,2025-04-03T16:14:50.785Z,2025-04-05T08:00:26.204Z,
e00fce680e1f968e1cb4a872,P044AD244SX9E8R,pwt_0062,89883070000036148516,Boron,false,normal,4.2.0,33,2025-03-25T01:18:35.463Z,2025-03-27T02:02:11.273Z,
e00fce68e038e49333a53abe,P044AD335FWY6M8,pwt_0234,89883070000037615067,Boron,false,normal,4.2.0,undefined,2025-03-09T22:39:17.348Z,2025-03-11T03:28:04.576Z,
e00fce68d8ec9db5a6cf3dce,P044AD3353PANUG,pwt_0243,89883070000037620398,Boron,false,normal,4.2.0,undefined,2025-02-23T16:15:33.749Z,2025-02-26T04:36:43.552Z,
e00fce68b11987c51836b036,P044AD349763ELK,pwt_0337,89883070000039841976,Boron,false,normal,4.2.0,undefined,2025-02-16T23:14:55.800Z,2025-02-19T17:56:03.205Z,
e00fce6831efe9d395462825,P044AD2449TVY5J,pwt_0168,89883070000036144531,Boron,false,normal,4.2.0,undefined,2025-02-15T02:02:29.378Z,2025-02-15T08:47:05.485Z,
e00fce688f593619444d4ccc,P044AD349WX7PLS,pwt_0314,89883070000039844939,Boron,false,normal,4.2.0,undefined,2025-02-06T18:24:43.826Z,2025-02-07T03:51:10.462Z,
e00fce68c0622cc721055735,P044AD348WYPSR4,pwt_0368,89883070000037593470,Boron,false,normal,4.2.0,undefined,2025-01-31T03:24:58.997Z,2025-01-31T03:28:42.841Z,
e00fce68b4c5ecd5559cf960,P044AD34854CJYL,pwt_0362,89883070000040120972,Boron,false,normal,4.2.0,undefined,2025-01-31T00:44:26.655Z,2025-01-31T00:56:51.305Z,
e00fce682463aa4c1f24728c,P044AD3498U5MBS,pwt_0259,89883070000040121426,Boron,false,normal,4.2.0,undefined,2025-01-28T18:57:27.227Z,2025-01-30T06:32:49.941Z,
e00fce68e147bb96ca0a0b8c,P044AD348F3WPMD,pwt_0326,89883070000037584727,Boron,false,normal,4.2.0,undefined,2025-01-06T18:27:57.996Z,2025-01-06T22:28:26.161Z,
e00fce68355816a2568ede4f,P044AD3486FDUTC,pwt_0307,89883070000039800519,Boron,false,normal,4.2.0,undefined,2024-12-27T16:03:48.426Z,2024-12-28T02:41:29.992Z,
e00fce68199a5fa6f88613d5,P044AD309EMRPW8,pwt_0231,89883070000036199980,Boron,false,normal,4.2.0,undefined,2024-12-19T17:45:53.246Z,2024-12-20T08:24:03.374Z,
